date_s,storekeeper_name_s,shift_s,atz_tanker_sheet,uch_s,given_litres_s,given_kg_s,status,status_id,guid,date_color,table_color
01.10.2023,ВЕРХНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 452 (Н366РН124) ,ВЕРХНЯЯ ШУМИХА,2019.0,1716.2,Загружен,2,WPGUID20D231002181635SH196,,white
01.10.2023,МАГЫЗЫ,УТРО,АТЗ - 742 (С528МА24) ,УСТЬ-ВЕСЕЛЫЙ ,858.0,720.7,Загружен,2,WPGUID26D231002180943SH118,,white
01.10.2023,ТЮРЕПИНО,ВЕЧЕР,АТЗ - 22135 (H351PH124) ,ТЮРЕПИНО,342.0,291.7,Загружен,2,WPGUID10D231002175225SH28,,white
01.10.2023,ТЮРЕПИНО,УТРО,АТЗ - 22135 (H351PH124) ,ТЮРЕПИНО,330.0,281.5,Загружен,2,WPGUID10D231002175012SH27,,white
01.10.2023,СИСИМ ВЕРХНИЙ,УТРО,АТЗ - 529 (E995PO124) ,СИСИМ ВЕРХНИЙ,1350.0,1142.1,Загружен,2,WPGUID39D231001092856SH65,,white
01.10.2023,Б. ПЕСКИНО,ВЕЧЕР,АТЗ - 22138 (H368PH124) ,Б. ПЕСКИНО,1975.0,1653.1,Загружен,2,WPGUID12D231002153842SH153,,white
01.10.2023,СИСИМ-ДРАЖНЫЙ,УТРО,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,3490.0,2963.0,Загружен,2,WPGUID41D231001180521SH214,,white
01.10.2023,НИЖНЯЯ ШУМИХА,УТРО,АТЗ - АТЗ № 90173 (У092ТВ38) ,НИЖНЯЯ ШУМИХА,1654.0,1351.3,Загружен,2,WPGUID21D231002084900SH176,,white
01.10.2023,ГОРЕЛАЯ,ВЕЧЕР,АТЗ - 1190 (E997PO124) ,ГОРЕЛАЯ,1399.0,1190.5,Загружен,2,WPGUID24D231007180626SH166,07.10.2023,#fccccc
01.10.2023,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,ВЕЧЕР,АТЗ - 90085 (C003РУ55) ,ЮХТАХТА,1861.0,1552.1,Загружен,2,WPGUID2D231002095033SH149,,white
01.10.2023,ПОЛУДЕНОВКА ,УТРО,АТЗ - 90207 (Н675ВА138) ,ПОЛУДЕНОВКА ,1845.0,1536.9,Загружен,2,WPGUID33D231003115758SH179,,white
01.10.2023,ГОРЕЛАЯ,УТРО,АТЗ - 1190 (E997PO124) ,ГОРЕЛАЯ,1315.0,1119.1,Загружен,2,WPGUID24D231007180312SH165,07.10.2023,#fccccc
01.10.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1962.0,1654.0,Загружен,2,WPGUID29D231002121549SH1619,12.10.2023,#f7fcc5
01.10.2023,БЕССОНОВСКИЙ,УТРО,АТЗ - 80028,БЕССОНОВСКИЙ,2761.0,2311.0,Загружен,2,WPGUID46D231002120800SH85,,white
01.10.2023,ИЛЬИНСКИЙ СЕВЕРО-ЕНИСЕЙСКИЙ,УТРО,АТЗ - 90085 (C003РУ55) ,ЮХТАХТА,2225.0,1855.7,Загружен,2,WPGUID2D231002094654SH148,,white
01.10.2023,ЛЕОНТЬЕВСКИЙ     ,ВЕЧЕР,АТЗ - 90020 (А302УА38) ,ЛЕОНТЬЕВСКИЙ     ,2043.0,1710.0,Загружен,2,WPGUID34D231002065301SH208,,white
01.10.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПОКРОВКА,2544.0,2144.6,Загружен,2,WPGUID29D231002122138SH1624,,white
01.10.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ПИХТАЧИ,1636.0,1379.1,Загружен,2,WPGUID29D231002122049SH1623,,white
01.10.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,390.0,329.2,Загружен,2,WPGUID29D231002121921SH1622,,white
01.10.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,505.0,426.2,Загружен,2,WPGUID29D231002121825SH1621,,white
01.10.2023,АНДАТ,УТРО,АТЗ - 376 (К309МТ124) ,ТЮХТЕРЕК,1608.0,1355.5,Загружен,2,WPGUID29D231002121721SH1620,,white
01.10.2023,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,БИЗА,1959.0,1655.4,Загружен,2,WPGUID29D231002121411SH1618,,white
01.10.2023,ПАНИМБА,ВЕЧЕР,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,2530.0,2112.5,Загружен,2,WPGUID1D231001181619SH259,,white
01.10.2023,КАРАГАН,УТРО,АТЗ - 90069 (Т137ТТ70) ,КАРАГАН,1891.0,1588.4,Загружен,2,WPGUID36D231001143610SH165,,white
01.10.2023,ПАНИМБА,УТРО,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,5140.0,4286.8,Загружен,2,WPGUID1D231001195006SH260,,white
01.10.2023,МАГЫЗЫ,УТРО,АТЗ - 748 (M148РP124) ,БАЛЫКСА,121.0,101.5,Загружен,2,WPGUID26D231003082112SH123,,white
01.10.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,БАЛЫКСА,1033.0,867.7,Загружен,2,WPGUID26D231003081630SH122,,white
01.10.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,УСТЬ-ВЕСЕЛЫЙ ,1333.0,1119.7,Загружен,2,WPGUID26D231003081318SH121,,white
01.10.2023,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,БИЗА,2707.0,2279.3,Загружен,2,WPGUID29D231002121050SH1617,,white
01.10.2023,МАГЫЗЫ,УТРО,АТЗ - 90260 (C445KP124) ,МАГЫЗЫ,894.0,751.0,Загружен,2,WPGUID26D231003080824SH120,,white
01.10.2023,ПАНИМБА,ВЕЧЕР,АТЗ - 90067 (К086ХР70) ,ПАНИМБА,4635.0,3865.6,Загружен,2,WPGUID1D231001213508SH261,,white
01.10.2023,МАМОН,ВЕЧЕР,АТЗ - 90154 (А455СА38) ,МАМОН,1451.0,1204.3,Загружен,2,WPGUID13D231001212338SH169,,white
01.10.2023,АНДАТ,УТРО,АТЗ - 90065 (В334НВ124) ,АНДАТ,377.0,317.4,Загружен,2,WPGUID29D231002120212SH1616,,white
01.10.2023,СИСИМ-ДРАЖНЫЙ,ВЕЧЕР,АТЗ - 90261 (Р594РТ124) ,СИСИМ-ДРАЖНЫЙ,2780.0,2349.1,Загружен,2,WPGUID41D231002093108SH215,,white
01.10.2023,ПОЛУДЕНОВКА ,ВЕЧЕР,АТЗ - 90207 (Н675ВА138) ,ПОЛУДЕНОВКА ,2090.0,1741.0,Загружен,2,WPGUID33D231003120121SH180,,white
01.10.2023,КУВАЙ,ВЕЧЕР,АТЗ - 90153 (К030ВМ14) ,КУВАЙ,2391.0,1989.3,Загружен,2,WPGUID38D231001205559SH204,,white
